"","Group","nSpecies","S","alpha","Variance","Pvalue","FDR","ange","sorgh","NormScore.ange","NormScore.sorgh","ange.count","sorgh.count","ange.count.1","sorgh.count.1"
"3258","FLK_ARATH",2,0.561610107191998,12.723425346162,0.0785951874431086,0.962474405562813,1,0.18771739,0.154188792,0.504129671355529,0.619090543028467,15,11,15,11
"3259","FLOT2_ORYSJ",2,0.397660569422486,3.6,0.277777777777778,0.908268719955505,1,0.54249151,0.559115692,0.407721895639711,0.387599243205261,2,2,2,2
"3260","FLP2_ORYSJ",2,0.327420591886673,2,0.5,0.859730646088626,1,0.598496818,0.868049001,0.513334070623138,0.141507113150207,1,1,1,1
"3261","FLP4_ORYSJ",2,0.65126345809808,3.6,0.277777777777778,0.718103361179903,1,0.367457333,0.385720484,0.667432045166482,0.635094871029677,2,2,2,2
"3262","FLP5_ORYSJ",2,1.03587612459855,5.45733357387696,0.183239669421488,0.410726395782173,1,0.254522375,0.07471683,0.656815934097989,1.41493631509912,4,3,4,3
"3263","FLS_MATIN",1,0.361756547730632,1,1,0.6964519,1,0.6964519,NA,0.361756547730632,NA,1,NA,1,NA
"3264","FLS1_ARATH",1,1.67452370171335,1.8,0.555555555555556,0.159525788193609,1,0.08112326,NA,1.67452370171335,NA,2,NA,2,NA
"3265","FLS2_ARATH",2,0.643821926830301,2.84705882352941,0.351239669421488,0.686875991867005,1,0.682120126,0.339941923,0.208663362992296,1.07898049066831,3,1,3,1
"3266","FLU_ARATH",2,0.11385068114454,3.6,0.277777777777778,0.99780805996003,1,0.729525692,0.974148668,0.210240461997702,0.017460900291378,2,2,2,2
"3267","FLUG_EMENI",2,0.706013662569335,3.01204819277108,0.332,0.64533701802506,1,0.314467314,0.424549251,0.55530006637941,0.856727258759261,4,1,4,1
"3268","FLXL1_ARATH",2,0.446602757416131,7.55871966763495,0.132297537674511,0.966084576345124,1,0.178013287,0.649860987,0.704447789962659,0.188757724869603,6,5,6,5
"3269","FLXL2_ARATH",2,0.601700427512863,3.01204819277108,0.332,0.729926959939265,1,0.519866671,0.410905071,0.31400779305904,0.889393061966686,4,1,4,1
"3270","FLXL3_ARATH",2,0.608875373209796,10.3951540481979,0.096198670588567,0.914684448651879,1,0.139062188,0.229433018,0.697368748289156,0.520381998130436,9,9,9,9
"3271","FLXL4_ARATH",2,1.92774660810702,2,0.5,0.102757593023507,1,0.113027518,0.187239029,2.1801239677926,1.67536924842144,1,1,1,1
"3272","FMDA_METME",2,0.238041148893957,5.45733357387696,0.183239669421488,0.994701327174746,1,0.720300894,0.557606563,0.157481398050273,0.31860089973764,4,3,4,3
"3273","FMDA_SCHPO",2,11.3289154947448,6.53875360649957,0.152934345011256,5.34925566924577e-25,3.16568950505965e-21,2.15e-17,0.009224437,20.9337156756868,1.72411531380277,3,8,3,8
"3274","FMO1_ARATH",2,0.457460805695806,5.45733357387696,0.183239669421488,0.928668788992224,1,0.223555659,0.698351439,0.719085533940084,0.195836077451527,4,3,4,3
"3275","FMO2_ARATH",2,1.20910334630277,2.84705882352941,0.351239669421488,0.299207631486981,1,0.279199974,0.123148693,1.27582700121713,1.1423796913884,1,3,1,3
"3276","FMP32_YEAST",2,0.694893443327628,2,0.5,0.595363763242401,1,0.297782729,0.836611285,1.21139115571288,0.178395730942377,1,1,1,1
"3277","FMT_GEOMG",1,0.456976634332463,2.46938775510204,0.40495867768595,0.806264315201951,1,0.432665444,NA,0.456976634332463,NA,3,NA,3,NA
"3278","FN3KR_ORYSI",1,1.29756254805191,1.8,0.555555555555556,0.270630081229667,1,0.142795203,NA,1.29756254805191,NA,2,NA,2,NA
"3279","FN3KR_ORYSJ",2,0.304200474153839,4.16443594646272,0.240128558310376,0.968044583642094,1,0.383984812,0.878554944,0.522083061414517,0.0863178868931613,3,2,3,2
"3280","FNRL1_ARATH",1,0.445732379952996,1,1,0.640355121,1,0.640355121,NA,0.445732379952996,NA,1,NA,1,NA
"3281","FNSI_PETCR",2,0.0948082776771957,2.57142857142857,0.388888888888889,0.993806280644175,1,0.944189407,0.820138461,0.0574284899542782,0.132188065400113,1,2,1,2
"3282","FNTA_PEA",2,0.049953415367771,2,0.5,0.99532958660849,1,1,0.904921725,0,0.099906830735542,1,1,1,1
"3283","FNTA_SOLLC",1,0.9689500404133,1,1,0.379481269,1,0.379481269,NA,0.9689500404133,NA,1,NA,1,NA
"3284","FNTB_PEA",2,0.174505845129903,3.6,0.277777777777778,0.991372524174569,1,0.673154873,0.88008421,0.263853234988894,0.0851584552709114,2,2,2,2
"3285","FOLD1_ARATH",2,0.320072271884186,3.6,0.277777777777778,0.948382476408285,1,0.731226089,0.523517806,0.208688386516071,0.4314561572523,2,2,2,2
"3286","FOLD2_ARATH",2,0.643712370912469,2,0.5,0.631284829829444,1,1,0.27598059,0,1.28742474182494,1,1,1,1
"3287","FOLD4_ARATH",2,0.319331340563269,4.16443594646272,0.240128558310376,0.962737219685458,1,0.487267994,0.74663719,0.47929400771254,0.159368673413998,2,3,2,3
"3288","FOX2_ARATH",1,0.270369742065401,1,1,0.763097293,1,0.763097293,NA,0.270369742065401,NA,1,NA,1,NA
"3289","FPA_ARATH",2,0.678018805095495,7.55871966763495,0.132297537674511,0.810089063563976,1,0.454807491,0.094231366,0.321584100516387,1.0344535096746,6,5,6,5
"3290","FPG_ARATH",2,0.292171731315637,2.57142857142857,0.388888888888889,0.92144180206608,1,0.748301462,0.67635047,0.193299572090582,0.391043890540692,2,1,2,1
"3291","FPGS1_ARATH",2,0.259187357839836,3.6,0.277777777777778,0.971547550819049,1,0.858967593,0.534973541,0.101349389423745,0.417025326255926,2,2,2,2
"3292","FPP_SOLLC",2,0.366893852510635,2,0.5,0.832369134781446,1,0.949420177,0.505663483,0.0519038207208299,0.68188388430044,1,1,1,1
"3293","FPP3_ARATH",2,0.230606189486423,3.6,0.277777777777778,0.979810409616608,1,0.72939127,0.686414505,0.210363312947076,0.25084906602577,2,2,2,2
"3294","FPP4_ARATH",2,0.840550922024003,6.93888744032152,0.144115322319404,0.623995121725041,1,0.279533458,0.072822466,0.611823977727497,1.06927786632051,4,6,4,6
"3295","FPPS_MAIZE",2,1.1558299084296,8.89392945129199,0.112436241537168,0.290043424179232,1,0.02541977,0.098118867,1.41628630461643,0.895373512242756,7,7,7,7
"3296","FQR1_ARATH",2,0.479319966004853,6.35090838498922,0.157457790190072,0.934718154096677,1,0.446814329,0.30486635,0.3107044073921,0.647935524617605,7,3,7,3
"3297","FQRL1_ARATH",2,0.109666276824786,2.57142857142857,0.388888888888889,0.991234344832591,1,0.803054615,1,0.219332553649572,0,1,2,1,2
"3298","FQRL2_ARATH",2,0.300475814674862,2.57142857142857,0.388888888888889,0.916796391596621,1,0.76165014,0.610775694,0.272267962587982,0.328683666761742,1,2,1,2
"3299","FRAY2_DICDI",2,0.690444163293027,7.86395798281898,0.127162429171771,0.803957490337535,1,0.102275409,0.285059307,0.778460474285885,0.602427852300168,10,4,10,4
"3300","FRDA_ARATH",2,1.13832856731343,2.57142857142857,0.388888888888889,0.337391393225569,1,0.057396979,0.689711837,1.90517573846912,0.371481396157731,2,1,2,1
"3301","FREE1_ARATH",2,0.801134040579627,8.45069638729636,0.118333443087988,0.693089029518847,1,0.420976171,0.04468819,0.333677869694897,1.26859021146436,7,6,7,6
"3302","FRI1_MAIZE",2,1.05568047636985,11.9054716090741,0.0839949926248889,0.387812672091775,1,0.094895592,0.015646819,0.804029890097995,1.30733106264171,10,13,10,13
"3303","FRL3_ARATH",2,0.432574790041331,6.93888744032152,0.144115322319404,0.964350702001367,1,0.284146148,0.480734376,0.513578190837224,0.351571389245437,6,4,6,4
"3304","FRL4A_ARATH",2,0.858203297242757,8.85794298894703,0.112893027336911,0.629355261104771,1,0.012569593,0.543312827,1.44922264574998,0.267183948735533,11,5,11,5
"3305","FRO6_ARATH",2,4.54766468257808,11.0119852240711,0.0908101472760881,6.16981162909257e-12,5.61737618784152e-09,0.000234592,8.83e-09,2.95431477931915,6.14101458583702,9,11,9,11
"3306","FRO7_ARATH",2,0.584069408705987,9.30682273808408,0.107448054845607,0.918019708528871,1,0.083127164,0.398302529,0.76498110675677,0.403157710655205,14,5,14,5
"3307","FRS1_ARATH",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"3308","FRS10_ARATH",2,0.378108454983533,2,0.5,0.824436713510464,1,0.469439002,1,0.756216909967067,0,1,1,1,1
"3309","FRS12_ARATH",1,0.145428152001262,2.46938775510204,0.40495867768595,0.980723323941208,1,0.765965401,NA,0.145428152001262,NA,3,NA,3,NA
"3310","FRS2_ARATH",2,0.455095367526189,2,0.5,0.768751401559933,1,0.681929573,0.590159852,0.382828891866807,0.527361843185571,1,1,1,1
"3311","FRS3_ARATH",2,0.707611046949404,10.6970222188766,0.0934839602590841,0.832658051894083,1,0.089111749,0.175271641,0.7436007209124,0.671621372986408,14,7,14,7
"3312","FRS4_ARATH",1,0.273465621440138,1,1,0.760738489,1,0.760738489,NA,0.273465621440138,NA,1,NA,1,NA
"3313","FRS5_ARATH",2,1.09577541593533,17.7635849851196,0.0562949427628315,0.319165002627465,1,0.003396724,0.072758371,1.48978148513447,0.701769346736198,25,23,25,23
"3314","FRS6_ARATH",2,0.238019179073556,8.78657427617268,0.113809997909172,0.999546227074872,1,0.539654465,0.543210282,0.226953144128596,0.249085214018516,8,6,8,6
"3315","FRS7_ARATH",2,0.261459024573102,3.6,0.277777777777778,0.970819491100759,1,0.594328297,0.767932339,0.346882282495579,0.176035766650625,2,2,2,2
"3316","FRS8_ARATH",2,0.517560106484583,6.57107006667348,0.152182215355107,0.916990152703325,1,0.325798654,0.321983113,0.49115724709124,0.543962965877927,5,4,5,4
"3317","FRS9_ARATH",2,0.39960061176855,6.57107006667348,0.152182215355107,0.971431648579049,1,0.391083162,0.445569863,0.411168635507349,0.388032588029751,5,4,5,4
"3318","FRYL_HUMAN",2,1.8337872258369,4.93877551020408,0.202479338842975,0.0503881416024791,1,0.271655404,0.004424201,0.710847770693176,2.95672668098063,3,3,3,3
"3319","FSH1_YEAST",1,0.467979715541511,1,1,0.626266227,1,0.626266227,NA,0.467979715541511,NA,1,NA,1,NA
"3320","FT_ARATH",2,0.655238677700475,4.78306174167882,0.209071104243996,0.759869007453292,1,0.106294744,0.610686298,0.9816961050323,0.32878125036865,5,2,5,2
"3321","FTHS_ARATH",2,0.292916428156062,2.57142857142857,0.388888888888889,0.921029529134975,1,0.905374651,0.482082691,0.0994064419423528,0.486426414369771,1,2,1,2
"3322","FTHS_SPIOL",2,0.725176353349501,4.93877551020408,0.202479338842975,0.699696075566434,1,0.234172066,0.299009225,0.791835877667413,0.658516829031589,3,3,3,3
"3323","FTRC_MAIZE",2,0.344406045131985,2.84705882352941,0.351239669421488,0.906005506955557,1,0.336774946,0.909216646,0.593640211495616,0.0951718787683541,3,1,3,1
"3324","FTRV_MAIZE",2,1.11873181286903,7.68643435216644,0.130099335294283,0.331260388625644,1,0.102243682,0.039432986,1.09459021233568,1.14287341340238,4,9,4,9
"3325","FTSH1_ORYSJ",2,0.263099978490264,9.86382497025641,0.101380549940355,0.999550813056043,1,0.454706584,0.513401843,0.269071860820416,0.257128096160113,10,7,10,7
"3326","FTSH2_ORYSJ",2,0.0855318806157339,3.6,0.277777777777778,0.999153096964983,1,0.92872514,0.833057017,0.049294966979051,0.121768794252417,2,2,2,2
"3327","FTSH4_ORYSJ",2,0.553739768004261,3.6,0.277777777777778,0.798708632262755,1,0.564009926,0.336709117,0.381788952232109,0.725690583776413,2,2,2,2
"3328","FTSH5_ORYSJ",2,0.358662168818432,6.57107006667348,0.152182215355107,0.98245745390159,1,0.264510748,0.754999969,0.58242630365636,0.134898033980504,5,4,5,4
"3329","FTSH6_ORYSJ",2,0.773387486872806,5.45733357387696,0.183239669421488,0.666247358575458,1,0.153503768,0.335253563,1.02219827183176,0.524576701913851,3,4,3,4
"3330","FTSH7_ORYSJ",2,0.331649716527843,6.93888744032152,0.144115322319404,0.989883352085931,1,0.541394703,0.423120011,0.250451708466697,0.412847724588989,6,4,6,4
"3331","FTSH8_ORYSJ",2,0.56808943634982,4.93877551020408,0.202479338842975,0.839363322230283,1,0.261526354,0.476268085,0.73157466569477,0.404604207004871,3,3,3,3
"3332","FTSH9_ORYSJ",2,0.282866343498443,5.83356087411622,0.171421884776594,0.991198830228965,1,0.464960823,0.655538023,0.335387793528635,0.230344893468251,5,3,5,3
"3333","FTSI3_ARATH",2,0.658786164091043,5.45733357387696,0.183239669421488,0.7775423054236,1,0.715373792,0.094013466,0.182700047388624,1.13487228079346,3,4,3,4
"3334","FTSZ1_ARATH",2,0.47819228335008,3.6,0.277777777777778,0.855730568845771,1,0.842237576,0.282837231,0.114462098512633,0.841922468187527,2,2,2,2
"3335","FTZ21_ARATH",2,0.778315055687405,6.09756097560976,0.164,0.675790111213931,1,0.091002213,0.429081696,1.15049829795824,0.406131813416571,4,4,4,4
"3336","FTZ22_ARATH",2,0.128966059337392,2.57142857142857,0.388888888888889,0.987158985989256,1,0.821282232,0.881021593,0.131258974976597,0.126673143698187,2,1,2,1
"3337","FUBP1_HUMAN",2,0.122066567374062,2.84705882352941,0.351239669421488,0.992302273374339,1,0.930349865,0.729627819,0.0721945646551774,0.171938570092947,1,3,1,3
"3338","FUBP1_MOUSE",1,0.5617332176175,3.04878048780488,0.328,0.763909239426659,1,0.310280815,NA,0.5617332176175,NA,4,NA,4,NA
"3339","FUBP1_RAT",1,1.14446127863395,1,1,0.318395398,1,0.318395398,NA,1.14446127863395,NA,1,NA,1,NA
"3340","FUBP3_HUMAN",2,0.20956532988314,3.12322156585406,0.320182215355107,0.976722738104637,1,0.560003155,0.847725821,0.253932640003025,0.165198019763255,5,1,5,1
"3341","FUCO1_ARATH",2,0.22400113936769,2,0.5,0.92513333023647,1,0.965227393,0.661919909,0.0353915649874851,0.412610713747895,1,1,1,1
"3342","FUCO1_ORYSJ",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"3343","FUCO2_ARATH",2,0.564176833872735,4.5271629778672,0.220888888888889,0.828470979313255,1,0.310319281,0.427406414,0.561673714951797,0.566679952793672,4,2,4,2
"3344","FUM1_ARATH",1,0.109277485078134,1.8,0.555555555555556,0.971813594662637,1,0.848813126,NA,0.109277485078134,NA,2,NA,2,NA
"3345","FUM2_ARATH",2,0.854362099593421,3.6,0.277777777777778,0.544653078234825,1,0.30640396,0.251519343,0.788567277944823,0.920156921242018,2,2,2,2
"3346","FUT1_ARATH",2,0.865862133967509,4.93877551020408,0.202479338842975,0.563647222510854,1,0.256258767,0.163121446,0.742673201690091,0.989051066244927,3,3,3,3
"3347","FUT1_PEA",2,0.493817719057568,4.16443594646272,0.240128558310376,0.867909544680958,1,0.25514446,0.694976086,0.745050209686849,0.242585228428286,3,2,3,2
"3348","FUT11_ARATH",2,0.78913409034717,3.6,0.277777777777778,0.599631983644461,1,0.163784017,0.572240694,1.20613779242441,0.372130388269926,2,2,2,2
"3349","FUT12_ARATH",1,0.891921061667965,1,1,0.409867615,1,0.409867615,NA,0.891921061667965,NA,1,NA,1,NA
"3350","FUT13_ARATH",1,0.119123229940686,1,1,0.887698403,1,0.887698403,NA,0.119123229940686,NA,1,NA,1,NA
"3351","FUT8_ARATH",1,0.511544944332114,1.8,0.555555555555556,0.707922581679128,1,0.464256807,NA,0.511544944332114,NA,2,NA,2,NA
"3352","FXL16_MOUSE",2,0.676835564172811,2,0.5,0.60793042456072,1,0.402569917,0.641603583,0.909886490376506,0.443784637969116,1,1,1,1
"3353","FXL16_RAT",2,0.527326380053667,2.57142857142857,0.388888888888889,0.760812082171453,1,0.441693259,0.600559828,0.544759747990542,0.509893012116792,2,1,2,1
"3354","FY_ARATH",2,0.475802551976018,3.6,0.277777777777778,0.857425753993499,1,0.449695022,0.533539591,0.532790436579134,0.418814667372903,2,2,2,2
"3355","FYPP_PEA",2,0.637226863190574,2.84705882352941,0.351239669421488,0.692145868394565,1,0.251769065,0.593250019,0.752314374741853,0.522139351639295,3,1,3,1
"3356","FZL_ARATH",2,0.925833874273153,7.23494136976642,0.138218120768584,0.531708921161681,1,0.064621691,0.190763902,1.05644275779144,0.795224990754863,7,4,7,4
"3357","FZR1_ARATH",1,0.433441355295496,1.8,0.555555555555556,0.76451941351988,1,0.521961195,NA,0.433441355295496,NA,2,NA,2,NA
"3358","FZR2_ARATH",2,0.510210322575615,3.6,0.277777777777778,0.832329905113542,1,0.284864376,0.75965653,0.837161390441009,0.183259254710221,2,2,2,2
"3359","G11A_ORYSI",2,0.33055788056337,4.16443594646272,0.240128558310376,0.958487953967561,1,0.447936951,0.794155904,0.535401860564109,0.12571390056263,2,3,2,3
"3360","G11A_ORYSJ",2,0.393330134566635,2.57142857142857,0.388888888888889,0.858562565864214,1,0.432232429,0.796549717,0.55919453688782,0.227465732245451,2,1,2,1
"3361","G2OX8_ARATH",2,0.378486722924434,2.84705882352941,0.351239669421488,0.88506466555929,1,0.756735493,0.416129585,0.278741501399506,0.478231944449361,1,3,1,3
"3362","G3BP_SCHPO",2,0.257813116675825,2.84705882352941,0.351239669421488,0.950979405773057,1,0.666531826,0.745013372,0.221273121581279,0.29435311177037,3,1,3,1
"3363","G3OX_PEA",2,0.72217789277421,2,0.5,0.576618632579613,1,0.559097382,0.421926491,0.581431613485988,0.862924172062432,1,1,1,1
"3364","G3P_BRUMA",1,0.560941814720466,1,1,0.570671344,1,0.570671344,NA,0.560941814720466,NA,1,NA,1,NA
"3365","G3PA_MAIZE",2,0.322350095445048,8.85794298894703,0.112893027336911,0.996706697445092,1,0.554745437,0.311114544,0.25806391643649,0.386636274453606,5,11,5,11
"3366","G3PB_ARATH",2,0.453403182275564,2,0.5,0.769990899996745,1,0.451970356,0.893447522,0.794138685371432,0.112667679179697,1,1,1,1
"3367","G3PB_PEA",2,0.385834071060272,5.83356087411622,0.171421884776594,0.967050733111918,1,0.426262288,0.481872871,0.373445440575522,0.398222701545021,5,3,5,3
"3368","G3PB_SPIOL",2,0.682542617399291,3.01204819277108,0.332,0.66438884907966,1,0.245693403,0.500912809,0.673762007823512,0.69132322697507,4,1,4,1
"3369","G3PC_PETHY",2,1.23580119969252,3.6,0.277777777777778,0.277604657990681,1,0.298979415,0.082083107,0.804920369410201,1.66668202997484,2,2,2,2
"3370","G3PC1_MAIZE",2,0.665142302427459,9.53857159886698,0.104837500000397,0.857181146756386,1,0.036436476,0.449129375,0.979725060723884,0.350559544131033,16,5,16,5
"3371","G3PC2_MAIZE",1,0.61998235817503,1,1,0.537953928,1,0.537953928,NA,0.61998235817503,NA,1,NA,1,NA
"3372","G3PC3_MAIZE",2,0.38436453410822,4.97502014504432,0.201004211208293,0.95363998642904,1,0.20994482,0.820834244,0.637106344774444,0.131622723441996,6,2,6,2
"3373","G3PP1_ARATH",2,0.546328248569794,2.57142857142857,0.388888888888889,0.746242119066576,1,0.349023656,0.676439153,0.701743717894577,0.390912779245012,2,1,2,1
"3374","G3PP2_ARATH",2,0.38928227448793,2.57142857142857,0.388888888888889,0.861308224494797,1,0.766544279,0.463451934,0.265862814563159,0.512701734412701,1,2,1,2
"3375","G6PD_SOLTU",2,1.55392682899422,8.78657427617268,0.113809997909172,0.064459874610719,1,0.289244439,0.000849725,0.506319648439416,2.60153400954903,6,8,6,8
"3376","G6PD2_ARATH",2,0.232329626843419,3.6,0.277777777777778,0.979358891813591,1,0.683927475,0.728268498,0.253268931788662,0.211390321898176,2,2,2,2
"3377","G6PD3_ARATH",1,1.3408607495901,1,1,0.261620382,1,0.261620382,NA,1.3408607495901,NA,1,NA,1,NA
"3378","G6PD4_ARATH",1,0.0448711347228078,1.8,0.555555555555556,0.993888239646915,1,0.934908419,NA,0.0448711347228078,NA,2,NA,2,NA
"3379","G6PD6_ARATH",1,0.516997200495153,1,1,0.596308457,1,0.596308457,NA,0.516997200495153,NA,1,NA,1,NA
"3380","G6PDC_SOLTU",2,2.57888253623722,2.57142857142857,0.388888888888889,0.0231318394076959,0.956596502604218,0.00260137,0.304235348,3.96781136643533,1.18995370603912,2,1,2,1
"3381","G6PDC_SPIOL",2,1.07804418770414,2.84705882352941,0.351239669421488,0.372160012769226,1,0.252542913,0.239346532,1.37617409223176,0.779914283176519,1,3,1,3
"3382","G6PI_MAIZE",2,0.160284275592795,4.16443594646272,0.240128558310376,0.996462820563228,1,0.657979133,0.870770702,0.228317487777621,0.0922510634079703,3,2,3,2
"3383","G6PIP_ARATH",2,0.546754316571132,6.35090838498922,0.157457790190072,0.893282965713766,1,0.250421122,0.358528278,0.534009864019282,0.559498769122981,7,3,7,3
"3384","GAA1_SCHPO",1,0.296254290485455,1,1,0.743598314,1,0.743598314,NA,0.296254290485455,NA,1,NA,1,NA
"3385","GABP2_HUMAN",1,3.02350112391564,1,1,0.048630658,1,0.048630658,NA,3.02350112391564,NA,1,NA,1,NA
"3386","GACP2_ARATH",2,0.405201582229634,4.93877551020408,0.202479338842975,0.943647525301248,1,0.284142947,0.796553246,0.686333363424116,0.124069801035153,3,3,3,3
"3387","GACP4_ARATH",2,1.35678428652111,5.83356087411622,0.171421884776594,0.181070770311843,1,0.023504956,0.140367677,1.64257400866421,1.07099456437801,5,3,5,3
"3388","GACY_DICDI",2,0.776498917766971,2.57142857142857,0.388888888888889,0.56979552174902,1,0.359905721,0.450847109,1.02191316794125,0.531084667592694,1,2,1,2
"3389","GAE1_ARATH",1,0.533503781941129,1,1,0.586546235,1,0.586546235,NA,0.533503781941129,NA,1,NA,1,NA
"3390","GAE4_ARATH",2,1.14723919033023,2.57142857142857,0.388888888888889,0.332675857550426,1,0.048446122,0.758603231,2.01820199008567,0.276276390574795,2,1,2,1
"3391","GAG_EIAVY",2,0.808936285810615,2,0.5,0.519176913938784,1,0.63081836,0.314385527,0.460737318419549,1.15713525320168,1,1,1,1
"3392","GAGT3_ARATH",1,0.0319618554825682,1,1,0.968543526,1,0.968543526,NA,0.0319618554825682,NA,1,NA,1,NA
"3393","GAK_HUMAN",1,0,1,1,1,1,1,NA,0,NA,1,NA,1,NA
"3394","GALDH_ARATH",2,0.546441835146383,4.5271629778672,0.220888888888889,0.842366537784786,1,0.258454286,0.514201912,0.649457493119599,0.443426177173167,4,2,4,2
"3395","GALE2_CYATE",2,0.625422087045586,2.57142857142857,0.388888888888889,0.684976659902765,1,0.41658625,0.569626938,0.875661755980797,0.375182418110376,1,2,1,2
