"","gene","p.value","gene","count"
"6388","PP1_MAIZE",0.259418828,"PP1_MAIZE",2
"6389","PP1_MEDSV",0.704599711,"PP1_MEDSV",2
"6390","PP1_ORYSJ",0.028775839,"PP1_ORYSJ",9
"6391","PP1_PHAVU",0.428803062,"PP1_PHAVU",1
"6392","PP108_ARATH",0.739491891,"PP108_ARATH",1
"6393","PP11_ACEPE",0.099666003,"PP11_ACEPE",3
"6394","PP11_ARATH",0.763778255,"PP11_ARATH",1
"6395","PP112_ARATH",0.698004077,"PP112_ARATH",3
"6396","PP113_ARATH",0.542451457,"PP113_ARATH",3
"6397","PP117_ARATH",0.618601156,"PP117_ARATH",1
"6398","PP12_SCHPO",0.003314995,"PP12_SCHPO",2
"6399","PP120_ARATH",0.567580218,"PP120_ARATH",1
"6400","PP123_ARATH",0.978667135,"PP123_ARATH",1
"6401","PP124_ARATH",0.031503334,"PP124_ARATH",6
"6402","PP126_ARATH",0.375567023,"PP126_ARATH",1
"6403","PP127_ARATH",0.92116715,"PP127_ARATH",1
"6404","PP129_ARATH",0.513789671,"PP129_ARATH",1
"6405","PP13_ARATH",0.32966257,"PP13_ARATH",1
"6406","PP134_ARATH",0.560209454,"PP134_ARATH",1
"6407","PP135_ARATH",0.222054136,"PP135_ARATH",3
"6408","PP139_ARATH",0.882282755,"PP139_ARATH",1
"6409","PP142_ARATH",0.608348462,"PP142_ARATH",3
"6410","PP143_ARATH",0.232873213,"PP143_ARATH",1
"6411","PP145_ARATH",0.715924861,"PP145_ARATH",2
"6412","PP150_ARATH",0.432837632,"PP150_ARATH",4
"6413","PP153_ARATH",0.489121429,"PP153_ARATH",7
"6414","PP157_ARATH",0.872580622,"PP157_ARATH",1
"6415","PP16_ARATH",0.96123851,"PP16_ARATH",1
"6416","PP163_ARATH",0.192897073,"PP163_ARATH",5
"6417","PP169_ARATH",0.549577263,"PP169_ARATH",1
"6418","PP170_ARATH",0.586383773,"PP170_ARATH",2
"6419","PP171_ARATH",0.146664185,"PP171_ARATH",1
"6420","PP172_ARATH",0.635993336,"PP172_ARATH",4
"6421","PP175_ARATH",1,"PP175_ARATH",1
"6422","PP176_ARATH",0.475226919,"PP176_ARATH",7
"6423","PP177_ARATH",0.383716487,"PP177_ARATH",1
"6424","PP178_ARATH",0.615264131,"PP178_ARATH",7
"6425","PP182_ARATH",0.431652232,"PP182_ARATH",1
"6426","PP184_ARATH",0.892127999,"PP184_ARATH",1
"6427","PP186_ARATH",0.092477687,"PP186_ARATH",9
"6428","PP187_ARATH",0.583990809,"PP187_ARATH",2
"6429","PP19_ARATH",0.427665861,"PP19_ARATH",1
"6430","PP190_ARATH",0.70352797,"PP190_ARATH",1
"6431","PP192_ARATH",0.054055999,"PP192_ARATH",2
"6432","PP194_ARATH",0.854026919,"PP194_ARATH",1
"6433","PP199_ARATH",0.141832832,"PP199_ARATH",7
"6434","PP1R7_DICDI",0.434100314,"PP1R7_DICDI",2
"6435","PP1R7_HUMAN",0.247957372,"PP1R7_HUMAN",1
"6436","PP1R8_BOVIN",0.255395845,"PP1R8_BOVIN",1
"6437","PP1R8_HUMAN",0.299839084,"PP1R8_HUMAN",1
"6438","PP200_ARATH",0.469730106,"PP200_ARATH",2
"6439","PP207_ARATH",0.479871993,"PP207_ARATH",5
"6440","PP209_ARATH",0.131298599,"PP209_ARATH",3
"6441","PP212_ARATH",0.825866935,"PP212_ARATH",3
"6442","PP216_ARATH",0.394460838,"PP216_ARATH",4
"6443","PP217_ARATH",0.686087385,"PP217_ARATH",3
"6444","PP222_ARATH",0.427740628,"PP222_ARATH",1
"6445","PP226_ARATH",0.742476807,"PP226_ARATH",1
"6446","PP236_ARATH",0.215161611,"PP236_ARATH",5
"6447","PP247_ARATH",0.587763365,"PP247_ARATH",2
"6448","PP248_ARATH",0.264127019,"PP248_ARATH",1
"6449","PP254_ARATH",0.881908034,"PP254_ARATH",1
"6450","PP262_ARATH",0.602308575,"PP262_ARATH",2
"6451","PP264_ARATH",0.31971976,"PP264_ARATH",10
"6452","PP265_ARATH",1,"PP265_ARATH",1
"6453","PP266_ARATH",0.721886475,"PP266_ARATH",2
"6454","PP272_ARATH",0.521947795,"PP272_ARATH",3
"6455","PP273_ARATH",0.537411491,"PP273_ARATH",8
"6456","PP274_ARATH",0.78240923,"PP274_ARATH",1
"6457","PP279_ARATH",0.418440268,"PP279_ARATH",2
"6458","PP285_ARATH",0.265436775,"PP285_ARATH",3
"6459","PP287_ARATH",0.519550774,"PP287_ARATH",5
"6460","PP293_ARATH",0.414548663,"PP293_ARATH",2
"6461","PP296_ARATH",0.497322945,"PP296_ARATH",2
"6462","PP298_ARATH",0.036481176,"PP298_ARATH",1
"6463","PP2A1_ORYSJ",0.671735257,"PP2A1_ORYSJ",3
"6464","PP2A2_ORYSJ",0.446386221,"PP2A2_ORYSJ",3
"6465","PP2A3_ORYSJ",0.501832767,"PP2A3_ORYSJ",5
"6466","PP2A4_ORYSI",0.765487144,"PP2A4_ORYSI",2
"6467","PP2A4_ORYSJ",0.021280925,"PP2A4_ORYSJ",10
"6468","PP2B1_ARATH",0.572618719,"PP2B1_ARATH",1
"6469","PP306_ARATH",0.667554184,"PP306_ARATH",1
"6470","PP311_ARATH",0.467494504,"PP311_ARATH",1
"6471","PP312_ARATH",0.289060761,"PP312_ARATH",4
"6472","PP314_ARATH",0.281571959,"PP314_ARATH",5
"6473","PP317_ARATH",0.811590543,"PP317_ARATH",4
"6474","PP319_ARATH",0.480179954,"PP319_ARATH",3
"6475","PP320_ARATH",0.241795979,"PP320_ARATH",2
"6476","PP321_ARATH",0.892071663,"PP321_ARATH",1
"6477","PP322_ARATH",0.516252735,"PP322_ARATH",2
"6478","PP327_ARATH",0.515807772,"PP327_ARATH",2
"6479","PP329_ARATH",0.609578096,"PP329_ARATH",1
"6480","PP330_ARATH",1,"PP330_ARATH",1
"6481","PP332_ARATH",0.416705442,"PP332_ARATH",3
"6482","PP338_ARATH",0.931660853,"PP338_ARATH",1
"6483","PP342_ARATH",0.161695259,"PP342_ARATH",7
"6484","PP344_ARATH",0.341184721,"PP344_ARATH",3
"6485","PP346_ARATH",0.711713363,"PP346_ARATH",2
"6486","PP349_ARATH",0.39463938,"PP349_ARATH",5
"6487","PP351_ARATH",0.354998902,"PP351_ARATH",3
"6488","PP354_ARATH",0.602845265,"PP354_ARATH",1
"6489","PP356_ARATH",0.221512317,"PP356_ARATH",3
"6490","PP357_ARATH",1,"PP357_ARATH",1
"6491","PP358_ARATH",0.939497755,"PP358_ARATH",2
"6492","PP360_ARATH",0.940469102,"PP360_ARATH",2
"6493","PP361_ARATH",0.698672402,"PP361_ARATH",5
"6494","PP362_ARATH",0.540945581,"PP362_ARATH",3
"6495","PP363_ARATH",0.574280868,"PP363_ARATH",4
"6496","PP365_ARATH",0.770827666,"PP365_ARATH",3
"6497","PP367_ARATH",1,"PP367_ARATH",1
"6498","PP372_ARATH",0.835350344,"PP372_ARATH",1
"6499","PP374_ARATH",0.602085377,"PP374_ARATH",2
"6500","PP379_ARATH",0.485701472,"PP379_ARATH",3
"6501","PP380_ARATH",0.85538169,"PP380_ARATH",1
"6502","PP381_ARATH",0.722800032,"PP381_ARATH",1
"6503","PP390_ARATH",0.900138626,"PP390_ARATH",1
"6504","PP395_ARATH",0.31788292,"PP395_ARATH",6
"6505","PP397_ARATH",0.872437528,"PP397_ARATH",2
"6506","PP399_ARATH",0.601125973,"PP399_ARATH",4
"6507","PP400_ARATH",0.632568662,"PP400_ARATH",1
"6508","PP402_ARATH",0.547574665,"PP402_ARATH",1
"6509","PP408_ARATH",0.678203419,"PP408_ARATH",2
"6510","PP412_ARATH",0.429714253,"PP412_ARATH",1
"6511","PP413_ARATH",0.510903505,"PP413_ARATH",2
"6512","PP416_ARATH",0.097874649,"PP416_ARATH",1
"6513","PP418_ARATH",0.833647757,"PP418_ARATH",1
"6514","PP420_ARATH",0.270631461,"PP420_ARATH",5
"6515","PP424_ARATH",0.735961156,"PP424_ARATH",2
"6516","PP425_ARATH",0.18459638,"PP425_ARATH",4
"6517","PP426_ARATH",0.681877835,"PP426_ARATH",2
"6518","PP433_ARATH",0.447846358,"PP433_ARATH",1
"6519","PP438_ARATH",0.792728282,"PP438_ARATH",1
"6520","PP442_ARATH",0.782034059,"PP442_ARATH",1
"6521","PP444_ARATH",0.142110264,"PP444_ARATH",4
"6522","PP451_ARATH",0.293765672,"PP451_ARATH",3
"6523","PP4R2_DROME",0.108859767,"PP4R2_DROME",4
"6524","PP4R3_DANRE",0.973778642,"PP4R3_DANRE",1
"6525","PP6R1_HUMAN",0.97509533,"PP6R1_HUMAN",1
"6526","PP6R2_MOUSE",0.81545851,"PP6R2_MOUSE",2
"6527","PP6R3_CHICK",0.870373623,"PP6R3_CHICK",1
"6528","PPA1_ARATH",0.358672224,"PPA1_ARATH",5
"6529","PPA1_SOLLC",0.006988393,"PPA1_SOLLC",12
"6530","PPA10_ARATH",0.073729637,"PPA10_ARATH",4
"6531","PPA17_ARATH",0.036507186,"PPA17_ARATH",1
"6532","PPA18_ARATH",0.211387928,"PPA18_ARATH",8
"6533","PPA2_ARATH",0.342650568,"PPA2_ARATH",8
"6534","PPA21_ARATH",0.350600147,"PPA21_ARATH",2
"6535","PPA22_ARATH",0.03400335,"PPA22_ARATH",3
"6536","PPA24_ARATH",0.355433111,"PPA24_ARATH",2
"6537","PPA26_ARATH",0.654396521,"PPA26_ARATH",2
"6538","PPA27_ARATH",0.047018725,"PPA27_ARATH",6
"6539","PPA28_ARATH",0.465572104,"PPA28_ARATH",3
"6540","PPA29_ARATH",0.48589459,"PPA29_ARATH",3
"6541","PPA3_ARATH",0.072738939,"PPA3_ARATH",6
"6542","PPA4_ARATH",0.046700341,"PPA4_ARATH",6
"6543","PPA7_ARATH",0.391578195,"PPA7_ARATH",1
"6544","PPA9_ARATH",0.045738591,"PPA9_ARATH",6
"6545","PPAF2_IPOBA",0.426028347,"PPAF2_IPOBA",3
"6546","PPAL_SCHPO",1,"PPAL_SCHPO",1
"6547","PPAN_ARATH",0.649660887,"PPAN_ARATH",1
"6548","PPCE_HUMAN",3.46e-09,"PPCE_HUMAN",4
"6549","PPCE_MOUSE",0.041137918,"PPCE_MOUSE",4
"6550","PPCE_RAT",0.691166987,"PPCE_RAT",2
"6551","PPCK1_ARATH",0.871718213,"PPCK1_ARATH",3
"6552","PPCK2_ARATH",0.685155206,"PPCK2_ARATH",2
"6553","PPCS2_ORYSJ",0.07988506,"PPCS2_ORYSJ",3
"6554","PPD1_ARATH",0.273824496,"PPD1_ARATH",6
"6555","PPD2_ARATH",0.819612728,"PPD2_ARATH",1
"6556","PPD3_ARATH",0.64135808,"PPD3_ARATH",3
"6557","PPD4_ARATH",0.093641864,"PPD4_ARATH",7
"6558","PPD5_ARATH",0.807291561,"PPD5_ARATH",1
"6559","PPD6_ARATH",0.52513147,"PPD6_ARATH",3
"6560","PPD7_ARATH",0.697930927,"PPD7_ARATH",1
"6561","PPDEX_ARATH",0.513094598,"PPDEX_ARATH",7
"6562","PPDK1_MAIZE",0.702272569,"PPDK1_MAIZE",2
"6563","PPDK2_MAIZE",0.97493355,"PPDK2_MAIZE",1
"6564","PPH_ARATH",0.199972904,"PPH_ARATH",11
"6565","PPI1_ARATH",0.329822838,"PPI1_ARATH",6
"6566","PPIE_MOUSE",0.290991319,"PPIE_MOUSE",2
"6567","PPIL2_ARATH",0.285451735,"PPIL2_ARATH",1
"6568","PPK15_SCHPO",0.654570393,"PPK15_SCHPO",3
"6569","PPL1_ARATH",0.343941987,"PPL1_ARATH",3
"6570","PPME1_BOVIN",0.713793251,"PPME1_BOVIN",1
"6571","PPO_MALDO",0.053173706,"PPO_MALDO",2
"6572","PPO_SPIOL",0.041539133,"PPO_SPIOL",1
"6573","PPO_VITVI",0.020447914,"PPO_VITVI",2
"6574","PPOC_ORYSJ",0.312086543,"PPOC_ORYSJ",7
"6575","PPOX1_ARATH",0.65957377,"PPOX1_ARATH",4
"6576","PPOX2_ARATH",0.441309748,"PPOX2_ARATH",3
"6577","PPP5_ARATH",0.118770923,"PPP5_ARATH",7
"6578","PPP7_ARATH",0.483410929,"PPP7_ARATH",4
"6579","PPP7L_ARATH",0.05843633,"PPP7L_ARATH",23
"6580","PPR1_ARATH",0.437074603,"PPR1_ARATH",1
"6581","PPR18_ARATH",0.917443673,"PPR18_ARATH",1
"6582","PPR19_ARATH",0.866293636,"PPR19_ARATH",1
"6583","PPR21_ARATH",0.227970678,"PPR21_ARATH",1
"6584","PPR22_ARATH",0.344613778,"PPR22_ARATH",2
"6585","PPR27_ARATH",0.317439502,"PPR27_ARATH",1
"6586","PPR28_ARATH",0.130737207,"PPR28_ARATH",12
"6587","PPR29_ARATH",0.774962173,"PPR29_ARATH",1
"6588","PPR3_ARATH",0.756763094,"PPR3_ARATH",2
"6589","PPR31_ARATH",0.375320025,"PPR31_ARATH",5
"6590","PPR32_ARATH",0.848673224,"PPR32_ARATH",2
"6591","PPR35_ARATH",0.331491909,"PPR35_ARATH",1
"6592","PPR4_ARATH",0.698533914,"PPR4_ARATH",1
"6593","PPR40_ARATH",0.343242798,"PPR40_ARATH",1
"6594","PPR41_ARATH",0.381294801,"PPR41_ARATH",6
"6595","PPR45_ARATH",0.389099695,"PPR45_ARATH",5
"6596","PPR49_ARATH",0.30553413,"PPR49_ARATH",1
"6597","PPR51_ARATH",0.609436017,"PPR51_ARATH",4
"6598","PPR56_ARATH",0.771096921,"PPR56_ARATH",2
"6599","PPR58_ARATH",0.478366826,"PPR58_ARATH",2
"6600","PPR6_ARATH",0.350489072,"PPR6_ARATH",4
"6601","PPR64_ARATH",0.015662677,"PPR64_ARATH",6
"6602","PPR68_ARATH",0.490334318,"PPR68_ARATH",4
"6603","PPR74_ARATH",0.097409462,"PPR74_ARATH",1
"6604","PPR77_ARATH",0.665451764,"PPR77_ARATH",1
"6605","PPR85_ARATH",0.074506617,"PPR85_ARATH",4
"6606","PPR86_ARATH",0.361485494,"PPR86_ARATH",3
"6607","PPR87_ARATH",0.606555141,"PPR87_ARATH",2
"6608","PPR95_ARATH",0.255520584,"PPR95_ARATH",1
"6609","PPR97_ARATH",0.753898211,"PPR97_ARATH",1
"6610","PPSP1_ARATH",0.104350764,"PPSP1_ARATH",4
"6611","PPSP2_ARATH",0.976673943,"PPSP2_ARATH",1
"6612","PPSP3_ARATH",0.414974166,"PPSP3_ARATH",2
"6613","PPT1_CAEEL",0.431073036,"PPT1_CAEEL",5
"6614","PPT1_ORYSJ",0.220849917,"PPT1_ORYSJ",6
"6615","PPT1_RAT",0.798945418,"PPT1_RAT",1
"6616","PPT2_ORYSJ",0.560328047,"PPT2_ORYSJ",5
"6617","PPT3_DICDI",0.682935949,"PPT3_DICDI",1
"6618","PPT3_ORYSJ",0.152130773,"PPT3_ORYSJ",10
"6619","PPX2_ARATH",0.162426486,"PPX2_ARATH",4
"6620","PQBP1_MOUSE",0.215463031,"PQBP1_MOUSE",1
"6621","PQBP1_RAT",0.008674769,"PQBP1_RAT",2
"6622","PQL3_ARATH",0.528510941,"PQL3_ARATH",1
"6623","PQQL_ECOLI",0.596846393,"PQQL_ECOLI",2
"6624","PQSH_PSEAE",0.347054425,"PQSH_PSEAE",4
"6625","PR1_ASPOF",0.199209646,"PR1_ASPOF",4
"6626","PR1_HORVU",1,"PR1_HORVU",1
"6627","PR13_HORVU",1,"PR13_HORVU",1
"6628","PR1A2_ARATH",0.325371242,"PR1A2_ARATH",4
"6629","PR1B2_ARATH",0.632328461,"PR1B2_ARATH",2
"6630","PR1B4_ARATH",0.670132393,"PR1B4_ARATH",1
"6631","PR1C_TOBAC",0.857081923,"PR1C_TOBAC",1
"6632","PR1F2_ARATH",0.423238297,"PR1F2_ARATH",3
"6633","PR1F3_ARATH",1,"PR1F3_ARATH",1
"6634","PR2E1_ORYSJ",0.291178402,"PR2E1_ORYSJ",6
"6635","PR2E2_ORYSJ",0.04955804,"PR2E2_ORYSJ",4
"6636","PR38B_HUMAN",0.760345797,"PR38B_HUMAN",1
"6637","PR38B_MOUSE",0.288768611,"PR38B_MOUSE",3
"6638","PR4_PHAVU",0.599295252,"PR4_PHAVU",2
"6639","PR40A_ARATH",0.429714301,"PR40A_ARATH",2
"6640","PR40C_ARATH",0.196449632,"PR40C_ARATH",7
"6641","PR5_ARATH",1,"PR5_ARATH",1
"6642","PRA1H_ARATH",0.100941363,"PRA1H_ARATH",1
"6643","PREP1_ARATH",0.340694069,"PREP1_ARATH",4
"6644","PREY_BOVIN",0.855968859,"PREY_BOVIN",1
"6645","PREY_MOUSE",0.667360027,"PREY_MOUSE",1
"6646","PRF1_SOLLC",0.000568392,"PRF1_SOLLC",5
"6647","PRFA_POLPE",0.885736768,"PRFA_POLPE",1
"6648","PRFB1_ARATH",0.066211184,"PRFB1_ARATH",3
"6649","PRFB2_ARATH",0.908830795,"PRFB2_ARATH",1
"6650","PRFB3_ARATH",0.348455355,"PRFB3_ARATH",2
"6651","PRH_ARATH",0.92724104,"PRH_ARATH",1
"6652","PRI1_MOUSE",0.888068379,"PRI1_MOUSE",1
"6653","PRL1_ARATH",0.386768066,"PRL1_ARATH",4
"6654","PRL2_ARATH",0.851742444,"PRL2_ARATH",1
"6655","PRMA_BURL3",0.65945682,"PRMA_BURL3",1
"6656","PRMC_SYNY3",0.746444465,"PRMC_SYNY3",1
"6657","PRNL1_ARATH",0.815234418,"PRNL1_ARATH",1
"6658","PRNL2_ARATH",0.903432396,"PRNL2_ARATH",1
"6659","PROB_BACHD",0.622527892,"PROB_BACHD",1
"6660","PROD2_ARATH",0.633386697,"PROD2_ARATH",2
"6661","PROF4_MAIZE",0.922461478,"PROF4_MAIZE",1
"6662","PROF5_MAIZE",0.321532,"PROF5_MAIZE",4
"6663","PROFA_ORYSJ",0.795811007,"PROFA_ORYSJ",1
"6664","PROSC_HUMAN",0.857526793,"PROSC_HUMAN",1
"6665","PROSC_MOUSE",0.250505018,"PROSC_MOUSE",7
"6666","PROT1_ARATH",0.910936352,"PROT1_ARATH",2
"6667","PROT2_ORYSJ",0.108709002,"PROT2_ORYSJ",7
"6668","PRP1_SOYBN",0.377968566,"PRP1_SOYBN",1
"6669","PRP16_ARATH",0.43408372,"PRP16_ARATH",6
"6670","PRP17_HUMAN",0.754445129,"PRP17_HUMAN",1
"6671","PRP17_MOUSE",0.475425354,"PRP17_MOUSE",2
"6672","PRP18_DANRE",1,"PRP18_DANRE",1
"6673","PRP18_RAT",0.383015199,"PRP18_RAT",2
"6674","PRP19_ORYSJ",0.367995742,"PRP19_ORYSJ",7
"6675","PRP22_ARATH",0.051353192,"PRP22_ARATH",5
"6676","PRP31_HUMAN",0.519058092,"PRP31_HUMAN",1
"6677","PRP31_MOUSE",0.776675103,"PRP31_MOUSE",1
"6678","PRP38_ARATH",0.116163606,"PRP38_ARATH",3
"6679","PRP39_HUMAN",0.559642412,"PRP39_HUMAN",3
"6680","PRP39_MOUSE",0.879684331,"PRP39_MOUSE",1
"6681","PRP39_XENLA",0.007056059,"PRP39_XENLA",4
"6682","PRP39_YEAST",0.854177713,"PRP39_YEAST",1
"6683","PRP43_ARATH",0.940473364,"PRP43_ARATH",2
"6684","PRP4B_PONAB",0.396412669,"PRP4B_PONAB",1
"6685","PRP4B_RAT",0.563610076,"PRP4B_RAT",3
"6686","PRP4L_ARATH",0.182473132,"PRP4L_ARATH",3
"6687","PRP8_HUMAN",0.709520225,"PRP8_HUMAN",1
"6688","PRP8_MOUSE",0.025183465,"PRP8_MOUSE",4
"6689","PRPF3_CHICK",0.53895096,"PRPF3_CHICK",2
"6690","PRPK_HUMAN",0.603998837,"PRPK_HUMAN",3
"6691","PRPX_HORVU",0.27285055,"PRPX_HORVU",3
"6692","PRR1_ORYSJ",0.255480977,"PRR1_ORYSJ",3
"6693","PRR37_ORYSI",0.142826278,"PRR37_ORYSI",5
"6694","PRR73_ORYSI",0.010997394,"PRR73_ORYSI",7
"6695","PRR73_ORYSJ",0.572523004,"PRR73_ORYSJ",5
"6696","PRR95_ORYSJ",0.19058276,"PRR95_ORYSJ",6
"6697","PRRP1_ARATH",0.185236614,"PRRP1_ARATH",4
"6698","PRRP3_ARATH",0.772066329,"PRRP3_ARATH",2
"6699","PRS10_MOUSE",0.781081056,"PRS10_MOUSE",1
"6700","PRS4_ORYSJ",0.547282326,"PRS4_ORYSJ",6
"6701","PRS6A_ORYSJ",0.20244205,"PRS6A_ORYSJ",11
"6702","PRS6B_ARATH",0.792670848,"PRS6B_ARATH",4
"6703","PRS7_ORYSJ",0.258032258,"PRS7_ORYSJ",4
"6704","PRS8A_ARATH",0.454878599,"PRS8A_ARATH",5
"6705","PRS8B_ARATH",0.873690711,"PRS8B_ARATH",1
"6706","PRSN_PIEBR",0.795163735,"PRSN_PIEBR",1
"6707","PRSP1_SPIOL",0.081506154,"PRSP1_SPIOL",8
"6708","PRT1_ARATH",0.153313683,"PRT1_ARATH",5
"6709","PRT6_ARATH",0.429869403,"PRT6_ARATH",18
"6710","PRX2C_ORYSJ",0.323336017,"PRX2C_ORYSJ",1
"6711","PRX2F_ORYSJ",0.746991249,"PRX2F_ORYSJ",2
"6712","PRXD1_XENLA",0.557602883,"PRXD1_XENLA",2
"6713","PRXQ_WHEAT",0.068874317,"PRXQ_WHEAT",6
"6714","PS10A_ARATH",0.602512383,"PS10A_ARATH",6
"6715","PS10B_ARATH",0.300677964,"PS10B_ARATH",5
"6716","PS12A_ARATH",0.165927173,"PS12A_ARATH",13
"6717","PS12B_ARATH",0.712460477,"PS12B_ARATH",1
"6718","PS13B_ARATH",0.432722367,"PS13B_ARATH",4
"6719","PSA_ORYSJ",0.335701782,"PSA_ORYSJ",13
"6720","PSA1_ORYSJ",0.18073741,"PSA1_ORYSJ",4
"6721","PSA2_ORYSJ",0.255739087,"PSA2_ORYSJ",6
"6722","PSA3_ORYSJ",0.031816857,"PSA3_ORYSJ",11
"6723","PSA4A_ORYSJ",0.248577409,"PSA4A_ORYSJ",1
"6724","PSA4B_ORYSJ",0.429720791,"PSA4B_ORYSJ",3
"6725","PSA5_ORYSJ",0.110432614,"PSA5_ORYSJ",11
"6726","PSA6_ORYSJ",0.132143234,"PSA6_ORYSJ",5
"6727","PSA7A_ORYSJ",0.373035427,"PSA7A_ORYSJ",5
"6728","PSA7B_ORYSJ",0.166788394,"PSA7B_ORYSJ",3
"6729","PSAA_HORVU",0.676088554,"PSAA_HORVU",1
"6730","PSAA_SORBI",0.077910182,"PSAA_SORBI",1
"6731","PSAB_SORBI",0.450261339,"PSAB_SORBI",2
"6732","PSAC_WHEAT",0.779105458,"PSAC_WHEAT",1
"6733","PSAD_HORVU",0.139884766,"PSAD_HORVU",4
"6734","PSAE_HORVU",0.319468607,"PSAE_HORVU",3
"6735","PSAF_HORVU",0.036781759,"PSAF_HORVU",3
"6736","PSAG_HORVU",0.95474659,"PSAG_HORVU",1
"6737","PSAH_MAIZE",0.491365929,"PSAH_MAIZE",3
"6738","PSAJ_ORYSJ",0.507749258,"PSAJ_ORYSJ",1
"6739","PSAK_HORVU",0.059492219,"PSAK_HORVU",4
"6740","PSAL_HORVU",0.583530597,"PSAL_HORVU",4
"6741","PSAN_HORVU",0.540261443,"PSAN_HORVU",1
"6742","PSAN_MAIZE",0.743013805,"PSAN_MAIZE",2
"6743","PSAO_ARATH",0.469609917,"PSAO_ARATH",2
"6744","PSB1_ORYSJ",0.560436837,"PSB1_ORYSJ",3
"6745","PSB2_ORYSJ",0.473087994,"PSB2_ORYSJ",2
"6746","PSB28_ORYSJ",0.544358502,"PSB28_ORYSJ",5
"6747","PSB3_ORYSJ",0.067382861,"PSB3_ORYSJ",8
"6748","PSB4_ARATH",0.913763155,"PSB4_ARATH",2
"6749","PSB5A_ARATH",0.37902541,"PSB5A_ARATH",3
"6750","PSB5B_ARATH",0.409229507,"PSB5B_ARATH",1
"6751","PSB6_ARATH",0.367173868,"PSB6_ARATH",5
"6752","PSB6_TOBAC",1,"PSB6_TOBAC",1
"6753","PSB7A_ARATH",0.28466941,"PSB7A_ARATH",8
"6754","PSB7B_ARATH",0.076729027,"PSB7B_ARATH",2
"6755","PSBA_SORBI",1.58e-16,"PSBA_SORBI",2
"6756","PSBB_ORYSI",0.021665079,"PSBB_ORYSI",1
"6757","PSBB_SORBI",4.48e-05,"PSBB_SORBI",3
"6758","PSBC_SORBI",0.861047628,"PSBC_SORBI",3
"6759","PSBD_SORBI",0.866661369,"PSBD_SORBI",1
"6760","PSBE_WHEAT",0.09763916,"PSBE_WHEAT",1
"6761","PSBI_WHEAT",0.067131714,"PSBI_WHEAT",1
"6762","PSBK_SORBI",0.242797589,"PSBK_SORBI",1
"6763","PSBL_YUCGL",1,"PSBL_YUCGL",1
"6764","PSBM_SORBI",0.841953103,"PSBM_SORBI",1
"6765","PSBO_TOBAC",0.552202475,"PSBO_TOBAC",2
"6766","PSBO_WHEAT",0.460088664,"PSBO_WHEAT",2
"6767","PSBP_WHEAT",0.179842806,"PSBP_WHEAT",4
"6768","PSBQ1_MAIZE",0.3482739,"PSBQ1_MAIZE",3
"6769","PSBR_HORVU",0.336018595,"PSBR_HORVU",3
"6770","PSBR_TOBAC",0.091001764,"PSBR_TOBAC",5
"6771","PSBS_SOLLC",0.536927953,"PSBS_SOLLC",3
"6772","PSBS_SPIOL",0.513594007,"PSBS_SPIOL",5
"6773","PSBW_ORYSJ",0.340257903,"PSBW_ORYSJ",5
"6774","PSBY_SPIOL",0.300750532,"PSBY_SPIOL",5
"6775","PSBZ_WHEAT",0.908226756,"PSBZ_WHEAT",1
"6776","PSD10_DICDI",0.285089696,"PSD10_DICDI",2
"6777","PSD11_ARATH",0.517881069,"PSD11_ARATH",7
"6778","PSD1A_ARATH",0.298976044,"PSD1A_ARATH",12
"6779","PSD1B_ARATH",0.368407858,"PSD1B_ARATH",5
"6780","PSD2_ORYSJ",0.205849423,"PSD2_ORYSJ",5
"6781","PSD2A_ARATH",0.535683446,"PSD2A_ARATH",3
"6782","PSD2B_ARATH",0.783424079,"PSD2B_ARATH",1
"6783","PSD7A_ARATH",0.656879983,"PSD7A_ARATH",1
"6784","PSD7B_ARATH",1,"PSD7B_ARATH",1
"6785","PSD8A_ARATH",0.629489315,"PSD8A_ARATH",3
"6786","PSDE_ARATH",0.490579002,"PSDE_ARATH",2
"6787","PSKR1_ARATH",0.253787628,"PSKR1_ARATH",2
"6788","PSKR2_ARATH",0.637376187,"PSKR2_ARATH",3
"6789","PSL4_ARATH",0.567197279,"PSL4_ARATH",1
"6790","PSMD3_DAUCA",0.570219182,"PSMD3_DAUCA",2
"6791","PSMD3_TOBAC",0.183443904,"PSMD3_TOBAC",1
"6792","PSMD4_ARATH",0.818896698,"PSMD4_ARATH",3
"6793","PSMD6_ORYSJ",0.313411692,"PSMD6_ORYSJ",6
"6794","PSMD9_HUMAN",0.414193816,"PSMD9_HUMAN",2
"6795","PSMD9_RAT",0.865919654,"PSMD9_RAT",1
"6796","PSME4_ARATH",0.179601868,"PSME4_ARATH",7
"6797","PSMF1_ARATH",0.611400283,"PSMF1_ARATH",2
"6798","PSMG2_DANRE",0.666080075,"PSMG2_DANRE",1
"6799","PSMG4_HUMAN",0.542719214,"PSMG4_HUMAN",2
"6800","PSNA_ARATH",0.31078679,"PSNA_ARATH",2
"6801","PSNB_ARATH",0.418096742,"PSNB_ARATH",2
"6802","PSRP6_ARATH",0.865499976,"PSRP6_ARATH",1
"6803","PSRP6_SPIOL",1,"PSRP6_SPIOL",1
"6804","PSS2_ORYSJ",0.011533707,"PSS2_ORYSJ",7
"6805","PST2_GOSHI",0.689200573,"PST2_GOSHI",2
"6806","PSUG_BREBN",0.15309089,"PSUG_BREBN",3
