"","gene","dr7","dr8","ww8","ww9"
"3121","GDL72_ARATH",29.983,17.614,24.635,24.516
"3122","GDL74_ARATH",14.6623333333333,19.7726666666667,24.2043333333333,17.334
"3123","GDL78_ARATH",10.749,6.563,13.723,14.002
"3124","GDL8_ARATH",12.7763333333333,7.57466666666667,9.986,9.338
"3125","GDL80_ARATH",15.284,13.019,16.923,35.029
"3126","GDL83_ARATH",8.724,17.88675,19.9544375,10.3115625
"3127","GDL84_ARATH",8.773,7.155,15.261,15.683
"3128","GDL88_ARATH",3.07,3.206,8.995,7.133
"3129","GDL9_ARATH",14.9602222222222,25.1382222222222,32.5575555555556,17.8053333333333
"3130","GDL91_ARATH",3.441,3.529,6.831,1.485
"3131","GDPD1_ARATH",8.041,1.345,10.225,8.55
"3132","GDPD2_ARATH",7.945,2.88733333333333,7.552,7.928
"3133","GDPD4_ARATH",14.709,0,7.528,5.706
"3134","GDPD5_ARATH",10.851,11.803,14.769,16.552
"3135","GDPD6_ARATH",4.948,5.0245,3.4305,5.159
"3136","GDT11_ORYSI",1.67866666666667,1.431,4.277,1.53733333333333
"3137","GDT12_ORYSJ",3.5335,5.864,1.4205,4.182
"3138","GDT13_ORYSJ",7.79633333333333,6.76433333333333,9.64066666666667,13.458
"3139","GDT15_ORYSJ",14.3806666666667,14.8703333333333,11.333,15.51
"3140","GDU3_ARATH",18.186,30.719,32.953,22.552
"3141","GEK1_ARATH",12.29975,14.94,8.864,12.4485
"3142","GEM_ARATH",11.4273333333333,8.93233333333333,8.74516666666667,9.2125
"3143","GEML1_ARATH",12.66825,9.5495,10.73825,12.30175
"3144","GEML8_ARATH",7.41,8.9575,7.8355,8.0855
"3145","GEP4_YEAST",10.387,6.574,9.21,6.107
"3146","GET4_DICDI",9.9275,7.5265,7.133,10.5915
"3147","GFPT2_RAT",8.314,7.946,6.9075,11.1685
"3148","GFS12_ARATH",8.38366666666667,2.073,3.853,2.59266666666667
"3149","GFT_ALLCE",0.733,3.917,4.697,4.446
"3150","GG2_ORYSJ",7.999,7.0265,9.323,6.351
"3151","GGAP2_ARATH",413.13525,469.26475,675.6745,429.58725
"3152","GGH2_ARATH",15.242,16.258,16.815,17.788
"3153","GGH3_ARATH",9.395,17.936,12.02,8.472
"3154","GGP1_ARATH",3.5565,7.978,8.564,2.902
"3155","GGP5_ARATH",10.9738571428571,12.6734285714286,13.8031428571429,16.2422857142857
"3156","GGPPS_HEVBR",48.7795,68.9215,62.63925,57.31
"3157","GGR_ARATH",8.41166666666667,7.98766666666667,5.754,9.478
"3158","GGT1_ARATH",86.778,107.199,53.229,74.133
"3159","GGT2_ARATH",100.814,127.1805,67.3825,89.6795
"3160","GH312_ORYSJ",1.855,0,0,5.061
"3161","GH33_ORYSJ",13.002,5.756,5.497,8.364
"3162","GH35_ORYSJ",6.13933333333333,7.35233333333333,9.15366666666667,6.0435
"3163","GH38_ORYSJ",9.4113,14.0426,13.9113,10.7854
"3164","GH39_ORYSJ",1.391,10.932,0,2.56
"3165","GID1_ORYSJ",22.7523333333333,19.6006666666667,15.9103333333333,17.4353333333333
"3166","GID4_MOUSE",8.6945,9.8935,7.979,9.38
"3167","GID8_DICDI",16.007,10.803,16.451,17.842
"3168","GID8_HUMAN",14.616,18.948,13.835,17.412
"3169","GID8_NEMVE",4.136,13.073,3.877,5.228
"3170","GIF3_ARATH",22.842,3.583,16.769,11.618
"3171","GIGAN_ORYSJ",179.444,130.86,171.892,164.223
"3172","GILT_HUMAN",25.9365,22.6725,27.0863333333333,24.1751666666667
"3173","GIN1_MOUSE",13.447,24.629,10.502,12.155
"3174","GIP1_ARATH",8.917,14.332,10.415,12.6925
"3175","GIP1L_ARATH",18.864,8.672,9.272,17.813
"3176","GIS2_YEAST",11.1705,12.8415,14.656,13.0735
"3177","GL37_ORYSJ",9.654,9.264,4.379,2.853
"3178","GL52_ORYSJ",5.212,2.034,1.436,3.742
"3179","GLAK1_ARATH",26.241,13.7995,11.728,13.699
"3180","GLB1_MAIZE",6.52,2.808,8.646,6.351
"3181","GLB3_ARATH",5.57966666666667,2.72933333333333,9.08333333333333,8.11333333333333
"3182","GLDH1_ORYSJ",20.366,7.704,13.107,21.643
"3183","GLDH2_ORYSJ",8.365,5.186,6.256,6.5075
"3184","GLE1_ARATH",14.2265,7.505,11.5025,12.1165
"3185","GLFT_THEAC",6.742,13.859,20.061,7.279
"3186","GLGB_MAIZE",269.969,230.312,379.425,268.129
"3187","GLGB_ORYSJ",10.1798333333333,11.2225,9.962,10.1536666666667
"3188","GLGL1_ARATH",261.418,330.378,350.082,311.249
"3189","GLGL1_MAIZE",2.773,3.696,1.354,3.4345
"3190","GLGL2_MAIZE",13.985,3.088,8.892,2.58
"3191","GLGL2_WHEAT",285.355,228.236,438.777,354.623
"3192","GLGS_MAIZE",7.45933333333333,11.4626666666667,21.3086666666667,8.39033333333333
"3193","GLGS_ORYSJ",88.3635,109.35675,117.07875,92.67175
"3194","GLK1_ORYSJ",36.8408181818182,37.044,35.103,36.5048181818182
"3195","GLK2_ORYSJ",20.5104,18.0204,14.5082,21.5648
"3196","GLNA1_MAIZE",17.973,48.107,45.958,30.652
"3197","GLNA2_MAIZE",6.974,0,5.19,9.038
"3198","GLNA3_MAIZE",113.153333333333,133.245,103.682333333333,107.749333333333
"3199","GLNA5_MAIZE",11.639,10.857,11.354,12.009
"3200","GLNAC_MAIZE",26.78825,14.367,16.78175,10.33775
"3201","GLNB_ORYSJ",4.0205,7.774,5.215,4.5385
"3202","GLO1_ORYSJ",8.041,15.494,9.097,8.667
"3203","GLO2_ORYSJ",9.03525,3.6555,2.67425,5.391
"3204","GLO2C_ARATH",16.8973333333333,14.4753333333333,14.355,17.4123333333333
"3205","GLO2D_ARATH",30.4006666666667,22.5743333333333,36.3066666666667,38.9053333333333
"3206","GLO4_ORYSI",11.24,22.585,15.917,20.207
"3207","GLO5_ORYSJ",51.849,87.552,47.4705,46.1785
"3208","GLPK_ARATH",8.90133333333333,8.4645,4.32283333333333,7.89033333333333
"3209","GLPT1_ARATH",19.8666818181818,20.631,24.4271363636364,24.0741818181818
"3210","GLR26_ARATH",3.404,5.283,5.025,10.905
"3211","GLR31_ORYSJ",21.3229,25.5414,22.5819,21.8025
"3212","GLR33_ARATH",22.307,17.7811428571429,23.2461428571429,19.9135714285714
"3213","GLR34_ARATH",17.11925,12.283,18.5063333333333,19.0430833333333
"3214","GLR35_ARATH",18.926,14.952,25.2455,21.0275
"3215","GLT1_ORYSJ",23.910875,34.424375,20.289,29.495375
"3216","GLT2_ORYSJ",3.06333333333333,12.5636666666667,3.64066666666667,5.006
"3217","GLTB_MAIZE",38.979,49.294,47.3423333333333,44.3023333333333
"3218","GLTP1_ARATH",7.2455,5.673,6.7255,7.05725
"3219","GLTP3_ARATH",1.63833333333333,2.317,6.76566666666667,4.25066666666667
"3220","GLU2A_ORYSJ",14.9908,7.9966,8.6994,9.1342
"3221","GLU2B_ORYSI",14.162,7.887,8.277,12.82
"3222","GLU2B_ORYSJ",8.6435,3.228,4.9025,11.5935
"3223","GLUA_DICDI",6.019,17.7,6.902,5.403
"3224","GLUBP_ARATH",9.9548,13.9814,11.4028,12.8586
"3225","GLYC4_ARATH",22.9606428571429,27.7063571428571,22.3282857142857,21.7009285714286
"3226","GLYC7_ARATH",12.3846,11.8766,18.7052,12.6124
"3227","GLYK_ARATH",42.5125,40.1285,38.7885,40.9455
"3228","GLYM_SOLTU",16.7754285714286,19.5751428571429,18.039,18.12
"3229","GLYR1_ARATH",20.48,27.7996666666667,17.962,25.1576666666667
"3230","GLYR2_ARATH",12.826,15.564,9.1845,12.0235
"3231","GLYT8_ARATH",10.712,7.887,9.261,10.436
"3232","GMAN2_ARATH",19.9083333333333,17.9653333333333,20.7926666666667,18.6306666666667
"3233","GME1_ORYSJ",40.8556666666667,58.4326666666667,57.6326666666667,67.3393333333333
"3234","GME2_ORYSJ",8.982,7.93,6.6255,9.3115
"3235","GMK1_ORYSJ",8.847,19.238,13.097,1.133
"3236","GMK2_ORYSJ",8.495,10.491,14.03,8.862
"3237","GMPAB_DANRE",20.255,5.918,21.374,14.696
"3238","GMPP1_ORYSJ",1.308,12.234,2.872,8.315
"3239","GMPP3_ORYSJ",30.63725,36.12025,27.81975,30.09
"3240","GMPPA_PAPAN",22.675,14.536,11.241,10.69
"3241","GNA2_ORYSJ",4.897,6.822,5.579,2.765
"3242","GNOM_ARATH",13.9894285714286,6.445,9.59085714285714,10.4688571428571
"3243","GOGA5_ORYSJ",11.764,3.3945,3.702,8.0515
"3244","GOGC2_ARATH",5.39766666666667,11.8,5.85966666666667,8.87533333333333
"3245","GOGC4_ARATH",9.66366666666667,7.754,7.63766666666667,9.504
"3246","GOGC5_ARATH",13.7255,10.22725,12.392,10.67225
"3247","GOGC6_ARATH",9.34825,14.235,9.10475,11.0805
"3248","GOLS1_ARATH",38.237,71.66,43.67,60.249
"3249","GOLS2_ARATH",148.835,59.082,90.469,121.538
"3250","GOLS2_SOLLC",128.387,92.157,119.0818,156.3554
"3251","GONS1_ARATH",7.42042857142857,11.0747142857143,5.41957142857143,7.95071428571429
"3252","GONS3_ARATH",12.075,5.2345,9.8045,13.1665
"3253","GONS4_ARATH",7.5515,8.1665,9.9715,6.1705
"3254","GOS11_ARATH",28.184,24.973,35.496,39.983
"3255","GOS12_ARATH",1.586,1.388,1.3485,2.1205
"3256","GOS9_ORYSJ",2.031,3.96,6.349,2.922
"3257","GOT1_YEAST",7.87366666666667,8.90566666666667,10.5913333333333,8.579
"3258","GP107_HUMAN",21.6595,20.072,22.1635,27.613
"3259","GP107_MOUSE",8.6546,10.6068,10.8814,10.8204
"3260","GP108_RAT",18.391,17.506,7.507,9.204
"3261","GP210_ARATH",4.1175,2.04675,3.7895,3.151
"3262","GPA1_ORYSJ",4.0945,5.224,6.7845,7.3675
"3263","GPAA1_HUMAN",11.129,6.337,11.046,6.566
"3264","GPAM1_MOUSE",12.622,8.296,13.877,10.494
"3265","GPAT3_CHICK",28.778,22.262,25.722,30.818
"3266","GPAT5_ARATH",23.195,30.235,7.579,18.897
"3267","GPAT6_ARATH",5.045,7.855,8.707,5.403
"3268","GPDA_CUPLA",2.62,4.277,2.656,3.0245
"3269","GPDL2_ARATH",5.76833333333333,0.846333333333333,4.54333333333333,7.41633333333333
"3270","GPDL4_ARATH",4.106,6.42625,6.4075,5.7525
"3271","GPDL7_ARATH",2.281,0,3.497,4.729
"3272","GPH2_PSEAE",19.253,22.477,24.625,17.94
"3273","GPI3_SCHPO",6.65,5.272,4.841,9.869
"3274","GPN1_DICDI",10.693,6.5475,13.1995,7.641
"3275","GPN2_DICDI",0,5.498,1.815,0
"3276","GPN2_MOUSE",9.487,6.112,12.348,11.198
"3277","GPN3_DANRE",9.52433333333333,9.60466666666667,8.94666666666667,7.39666666666667
"3278","GPP1_ARATH",7.71375,7.766,7.9205,6.52225
"3279","GPPL2_ARATH",13.1555,18.1785,19.2865,17.036
"3280","GPPL3_ARATH",4.201,8.801,4.779,5.912
"3281","GPT_DICDI",5.478,4.42933333333333,4.25966666666667,2.40366666666667
"3282","GPT2_ARATH",505.95,271.1712,774.4508,650.3752
"3283","GPTC8_HUMAN",0,1.657,1.344,4.446
"3284","GPTC8_MOUSE",22.165,10.502,12.205,11.413
"3285","GPX1_ARATH",155.944,311.419,222.229,209.581
"3286","GPX2_ARATH",2.266,0,1.43933333333333,2.08466666666667
"3287","GPX4_ARATH",20.0645,23.709,18.584,20.5975
"3288","GPX4_CITSI",10.5876666666667,10.5733333333333,16.5193333333333,11.2333333333333
"3289","GPX4_MESCR",6.64,9.2695,6.564,9.1215
"3290","GPX4_SPIOL",2.708,7.994,8.236,6.449
"3291","GPX6_ARATH",33.396,39.44,39.937,47.9955
"3292","GPX7_ARATH",103.61,94.643,139.298,131.021
"3293","GRC10_ORYSJ",11.3285,23.397,10.4765,19.5815
"3294","GRC14_ORYSJ",27.61825,32.493,22.890375,30.018125
"3295","GRC15_ORYSJ",10.5153333333333,14.3355,9.309,12.4775
"3296","GRDH_ORYSJ",6.441,18.189,11.7585,8.0465
"3297","GRDH1_ARATH",39.067,22.316,23.512,27.3545
"3298","GRDP2_ARATH",6.163,9.0975,5.5995,9.6245
"3299","GRF11_ORYSJ",27.173,28.492,24.922,29.597
"3300","GRF2_ARATH",0,0,7.733,4.241
"3301","GRF5_ORYSJ",1.4285,11.8145,6.4,8.613
"3302","GRIK1_ARATH",2.3,11.954,7.907,4.876
"3303","GRIK2_ARATH",12.14,10.426,17.364,12.673
"3304","GRIP_ARATH",5.3325,5.4875,5.469,9.2655
"3305","GRP1_DAUCA",14.9496666666667,16.4303333333333,13.1993333333333,19.6366666666667
"3306","GRP1_SORBI",8.662,0,0,0
"3307","GRP2_NICSY",30.5025,65.812,44.44,32.8505
"3308","GRPA_MAIZE",179.560666666667,163.766666666667,126.5535,168.7635
"3309","GRPE_BRASO",14.616,4.68,12.769,7.407
"3310","GRPE_NITWN",11.509,7.478,8.4,6.41
"3311","GRPE_PROM9",2.495,6.262,7.405,5.755
"3312","GRPE_RHOPT",7.595,19.873,9.651,8.218
"3313","GRPE_SYNS9",6.557,17.323,13.056,10.543
"3314","GRPE_THEEB",13.7922,16.2384,16.0856,12.5558
"3315","GRS10_ORYSJ",23.95,35.319,24.738,25.556
"3316","GRS11_ORYSJ",14.41425,17.09725,14.01725,15.37975
"3317","GRS12_ORYSJ",10.8712,14.8292,14.3464,11.0024
"3318","GRSF1_HUMAN",10.897,8.672,12.471,9.585
"3319","GRV2_ARATH",10.8415,7.03425,6.73575,9.291
"3320","GRWD1_DICDI",8.755,15.0743333333333,9.74333333333333,9.556
"3321","GRWD1_HUMAN",18.465,21.509,14.676,17.266
"3322","GRXC1_ORYSJ",27.8656666666667,57.3351666666667,26.6726666666667,40.5048333333333
"3323","GRXC4_ORYSJ",13.271,23.209,14.697,10.631
"3324","GRXC6_ORYSJ",13.8493333333333,14.5543333333333,10.174,15.8193333333333
"3325","GRXC8_ORYSJ",9.7335,29.2285,13.4455,17.788
"3326","GRXS2_ORYSJ",91.405,55.219,94.377,102.851
"3327","GRXS4_ORYSJ",5.1156,1.784,6.9638,4.7174
"3328","GRXS5_ORYSJ",4.7856,7.0176,4.6564,4.3502
"3329","GRXS6_ORYSJ",12.353,7.48625,8.869,9.8225
"3330","GRXS7_ORYSJ",35.455,38.71325,27.581,42.25525
"3331","GS13_BACSU",33.974,42.6946666666667,41.3183333333333,27.5736666666667
"3332","GSA_ORYSJ",14.222,18.96675,25.8095,13.7675
"3333","GSH1A_ORYSI",8.32825,8.035,8.1665,8.4225
"3334","GSH1B_ORYSI",19.012,8.167,19.599,20.783
"3335","GSHB_ARATH",7.3175,8.2365,8.697,0
"3336","GSHB_BRAJU",9.137,5.3972,10.4244,11.354
"3337","GSHB_SOLLC",3.07,0,0.759,9.243
"3338","GSHRC_ORYSJ",19.4385,23.085,20.543,21.9805
"3339","GSHRP_ARATH",16.1505,31.042,12.902,13.689
"3340","GSHRP_PEA",8.087,15.537,11.128,11.755
"3341","GSHRP_TOBAC",19.459,21.1342,22.147,18.6922
"3342","GSO1_ARATH",6.251,0.608,10.505,5.32525
"3343","GSR2_ARATH",17.718,19.4375,8.056,14.657
"3344","GST23_MAIZE",17.7172,22.5846,13.1564,16.2884
"3345","GSTF1_MAIZE",147.879,214.4116,135.994,172.0008
"3346","GSTF1_ORYSJ",12.4925,7.0155,15.343,13.9285
"3347","GSTF3_MAIZE",14.9635,13.896,9.918,11.4955
"3348","GSTF4_MAIZE",9.594,16.1665,12.5995,14.789
"3349","GSTFB_ARATH",14.291,11.158,12.636,9.136
"3350","GSTT1_ARATH",11.611,22.02,7.584,10.3085
"3351","GSTT3_ARATH",4.29585,5.4159,4.5506,4.43565
"3352","GSTU1_ORYSI",106.51075,146.295,118.999,123.3895
"3353","GSTU1_ORYSJ",15.701,20.045,24.615,24.946
"3354","GSTU6_ORYSJ",28.8878181818182,48.0169090909091,37.6416363636364,37.7334545454545
"3355","GSTU8_ARATH",12.418,2.421,3.436,5.96
"3356","GSTX1_SOLTU",7.512,0,3.149,4.778
"3357","GSTX3_TOBAC",5.43,2.028,1.8155,12.434
"3358","GSTZ_WHEAT",20.42625,16.28225,18.79925,19.105
"3359","GSTZ2_ARATH",17.018,37.1,29.384,14.92
"3360","GSXL2_ARATH",3.459,0,0,4.485
"3361","GSXL3_ARATH",13.865,17.732,12.041,8.227
"3362","GSXL5_ARATH",25.856,41.49,31.22,14.051
"3363","GT14_ORYSJ",6.974,4.401,6.323,5.936
"3364","GT14A_ARATH",13.5495,9.71983333333333,12.2491666666667,10.9631666666667
"3365","GT14B_ARATH",4.79025,6.89425,6.57425,7.282
"3366","GT2_ORYSJ",5.112,8.7992,5.569,7.387
"3367","GT31_ORYSJ",3.311,6.8,6.554,7.133
"3368","GT42_ORYSJ",11.7825,12.72875,14.0305,11.51025
"3369","GT52_ORYSJ",6.5475,5.977,9.1995,4.3335
"3370","GT61_ORYSJ",11.8134,12.9978,16.8548,14.5276
"3371","GT645_ARATH",12.279,2.8515,5.2925,11.8135
"3372","GTE1_ARATH",7.478,3.41433333333333,6.704,8.56966666666667
"3373","GTE10_ARATH",5.741,3.9435,7.5535,7.983
"3374","GTE12_ARATH",8.5934,5.1421,8.2183,8.1101
"3375","GTE4_ARATH",12.0858,12.3416,12.2558,11.0844
"3376","GTE5_ARATH",20.347,9.157,13.969,17.344
"3377","GTE7_ARATH",14.871,14.059,16.93675,11.902375
"3378","GTE8_ARATH",14.0735,13.83725,11.03825,14.151
"3379","GTE9_ARATH",9.311,14.983,8.1075,6.2875
"3380","GTOMC_ORYSJ",24.213,22.4378333333333,34.8008333333333,22.1951666666667
"3381","GUAA_AQUAE",17.639,12.481,16.574,13.357
"3382","GUAA_CYAP7",18.891,19.776,19.035,11.706
"3383","GUAA_LACRJ",11.63,8.328,15.876,16.093
"3384","GUAA_PELPB",15.135,13.966,20.051,14.227
"3385","GUAD_BACSU",9.95433333333333,19.1376666666667,19.743,15.2133333333333
"3386","GUB2_HORVU",90.042,624.216,357.743,226.026
"3387","GUCD1_MOUSE",4.062,9.372,7.784,9.507
"3388","GUF1_SORBI",6.149,12.879,7.518,6.508
"3389","GUFP_ORYSJ",29.0833333333333,34.216,31.9066666666667,33.9806666666667
"3390","GUN10_ORYSJ",14.3285,43.4315,35.722,13.6355
"3391","GUN12_ORYSJ",5.1655,3.384,4.02,4.9195
"3392","GUN24_ORYSJ",7.0435,12.4115,21.1275,8.198
"3393","GUN4C_ARATH",50.298,91.076,120.4835,57.767
"3394","GUX1_ARATH",11.4165,14.418,9.3485,11.0905
"3395","GUX3_ARATH",11.3725,11.14975,17.65575,8.369
"3396","GUX6_ARATH",5.9725,3.5075,3.364,5.7695
"3397","GUX7_ARATH",10.2945,1.0435,1.687,10.0695
"3398","GUX8_ARATH",3.274,5.089,1.21,5.237
"3399","GWD1_CITRE",14.806,14.7515,13.7585,13.186
"3400","GXM3_ARATH",18.5435,11.981,19.625,17.549
"3401","GYAR_KORCO",19.782,19.497,19.917,12.937
"3402","GYP1_SCHPO",20.7,13.557,14.769,16.836
"3403","GYP7_CANGA",11.157,14.386,8.81,13.211
"3404","GYP7_SCHPO",11.8523333333333,7.356,16.4506666666667,10.921
"3405","GYP7_YARLI",13.9278,11.2418,11.3024,14.9868
"3406","GYP7_YEAST",4.943,5.756,7.579,6.879
"3407","GYRB_ORYSJ",8.69325,6.944,9.30875,9.40225
"3408","H1_MAIZE",53.433,58.9634444444444,59.213,52.8574444444444
"3409","H1_SOLPN",78.1488571428571,63.1642857142857,58.1594285714286,64.1208571428571
"3410","H2A_PETCR",17.67175,12.39,33.527,26.54325
"3411","H2A1_MEDTR",9.94425,7.76875,22.84025,14.2145
"3412","H2A3_MEDTR",12.362,26.308,15.774,26.265
"3413","H2A3_ORYSJ",37.44,55.047,69.742,36.417
"3414","H2A4_ORYSJ",23.297,17.108,28.05,30.154
"3415","H2A4_WHEAT",43.707,37.3556,46.2858,37.1812
"3416","H2A6_ORYSJ",51.3416666666667,46.6293333333333,66.2373333333333,62.9293333333333
"3417","H2AV3_ORYSJ",95.7613333333333,95.6973333333333,80.0663333333333,95.2296666666667
"3418","H2AX_PICAB",3.988,3.115,0.487,2.5455
"3419","H2AXB_ORYSJ",7.762,8.038,5.097,8.862
"3420","H2B1_MAIZE",140.178,84.604,156.334,162.631
"3421","H2B1_ORYSJ",311.016,314.217,362.164,294.814
"3422","H2B10_ORYSJ",65.15,86.627,67.844,63.884
"3423","H2B11_ORYSJ",14.8383333333333,14.0593333333333,18.5363333333333,16.8
"3424","H2B2_WHEAT",125.0742,101.045,150.182,146.678
"3425","H2B3_MAIZE",167.026,109.696,216.291,191.084
"3426","H32_TOBAC",122.52,142.793,72.49,108.87
"3427","H33_VITVI",74.0878260869565,68.5142173913043,81.9841739130435,73.4745652173913
"3428","H4_SOYBN",171.6775,123.15875,189.04825,177.5265
"3429","H42_WHEAT",73.729,173.21,151.247,140.137
"3430","HA22A_ARATH",23.087,9.432,20.8916,21.4162
"3431","HA22J_ARATH",7.322,9.447,6.8255,9.395
"3432","HA22K_ARATH",3.786,4.25,4.0448,3.5528
"3433","HAC1_ARATH",32.431,22.552,31.076,21.575
"3434","HACD2_MOUSE",7.5675,13.5195,9.1995,6.669
"3435","HACDA_ORYSJ",7.405,6.02,9.5895,11.437
"3436","HACL_ORYSJ",5.953875,3.56675,5.103625,7.05225
"3437","HACL1_ORYSJ",14.5525,12.978,11.5295,10.6601666666667
"3438","HACL3_ORYSJ",11.052,9.65757142857143,10.2328571428571,6.34814285714286
"3439","HAK1_ORYSJ",5.759,0,2.841,12.36
"3440","HAK10_ORYSJ",9.51833333333333,6.95633333333333,9.37766666666667,12.025
"3441","HAK11_ORYSJ",10.962,13.837,10.8204,6.5038
"3442","HAK12_ORYSJ",4.1974,9.0836,6.6172,6.488
"3443","HAK14_ORYSJ",8.277,8.4035,7.2355,7.2845
"3444","HAK15_ORYSJ",8.971,11.2763333333333,9.62,5.73933333333333
"3445","HAK18_ORYSJ",14.9457142857143,18.6544285714286,11.8341428571429,13.7185714285714
"3446","HAK19_ORYSJ",12.056,11.922,2.8,4.045
"3447","HAK2_ORYSJ",17.053,14.2632,12.6212,15.2
"3448","HAK22_ORYSJ",17.871,20.4002857142857,14.533,17.1357142857143
"3449","HAK23_ORYSJ",12.616,8.339,10.6286666666667,11.256
"3450","HAK25_ORYSJ",5.727,2.636,8.733,4.04
"3451","HAK27_ORYSJ",11.9588333333333,10.227,16.0355,17.9805
"3452","HAK7_ORYSJ",14.7103333333333,15.6771666666667,8.66633333333333,11.8395
"3453","HAK8_ORYSJ",6.8215,6.1545,8.0715,6.1365
"3454","HAK9_ORYSJ",10.8118,20.2306,10.6008,13.5526
"3455","HAKAI_CHICK",6.177,3.185,7.641,2.658
"3456","HAL3_ORYSJ",14.115,2.206,2.082,4.504
"3457","HAP28_RAT",47.0813333333333,38.1436666666667,60.0836666666667,49.2206666666667
"3458","HARB1_BOVIN",6.37,7.26025,5.957625,12.709875
"3459","HARB1_RAT",4.31475,6.15725,4.38975,4.1015
"3460","HASP_MOUSE",6.946,2.173,3.067,1.769
"3461","HASTY_ARATH",5.85911111111111,5.96333333333333,4.72333333333333,3.82911111111111
"3462","HAT1_MAIZE",7.0485,6.5905,4.2205,5.2665
"3463","HBD_BRADU",14.579,19.755,6.472,16.083
"3464","HBL1_ORYSJ",10.2155,23.60425,16.4175,31.871
"3465","HBP1A_WHEAT",16.462,23.08,20.912,15.81
"3466","HBP1B_WHEAT",14.60075,12.317125,15.66225,15.928125
"3467","HBP1C_WHEAT",5.787,9.6695,5.41683333333333,7.68666666666667
"3468","HBPL1_ARATH",28.4328571428571,39.2144285714286,32.5881428571429,31.2647142857143
"3469","HBS1L_BOVIN",6.6865,7.3005,6.087,5.3835
"3470","HBS1L_HUMAN",6.112,9.619,9.579,11.608
"3471","HCAR_ORYSJ",9.5155,13.891,6.605,9.742
"3472","HCBT3_DIACA",12.687,2.625,0,0
"3473","HCS2_ARATH",4.869,5.122,7.097,4.504
"3474","HD3A_ORYSJ",12.5155,3.0235,11.882,17.295
"3475","HDA14_ARATH",9.18125,6.99925,8.79175,11.4125
"3476","HDA15_ARATH",7.69433333333333,4.93866666666667,4.20833333333333,6.765
"3477","HDA17_ARATH",3.946,0,5.82,4.109
"3478","HDA19_MAIZE",10.0856666666667,8.68683333333333,8.9175,9.732
"3479","HDA2_ARATH",10.2155,15.193,13.1535,7.3525
"3480","HDA5_ARATH",11.3684,6.701,7.4274,7.5668
"3481","HDA6_ARATH",8.3325,8.2255,10.446,9.703
"3482","HDA9_ARATH",2.189,13.514,1.631,7.084
"3483","HDAC6_HUMAN",3.793,3.96,6.513,8.061
"3484","HDDC2_DANRE",15.07,21.5625,18.5585,19.039
"3485","HDDC2_DICDI",14.931,13.439,15.61,19.982
"3486","HDHD3_BOVIN",9.126,14.44,16.646,11.862
"3487","HDHD3_MOUSE",11.426,20.4865,12.169,10.724
"3488","HDHD3_XENLA",169.669666666667,142.498333333333,152.498,158.220333333333
"3489","HDT2_MAIZE",17.7904285714286,8.54471428571429,13.6728571428571,12.4064285714286
"3490","HEAT1_ARATH",9.8222,7.0261,4.3589,8.0573
"3491","HEAT6_XENLA",3.3525,4.9605,5.0665,3.918
"3492","HEBP2_HUMAN",147.045333333333,162.491666666667,163.393333333333,136.569333333333
"3493","HEC1_ARATH",7.614,0,4.995,1.085
"3494","HEI10_ORYSJ",12.4505,8.8125,8.492,9.424
"3495","HEL2_SCHPO",16.999,7.22,12.543,6.928
"3496","HEM1_ORYSI",6.3015,22.5205,17.9995,10.973
"3497","HEM1_ORYSJ",23.3698181818182,73.8638181818182,83.9240909090909,37.9395454545455
"3498","HEM2_ORYSJ",76.122,113.989,86.295,85.673
"3499","HEM3_ORYSJ",7.33266666666667,7.42066666666667,11.9586666666667,4.78133333333333
"3500","HEM4_ORYSJ",3.673,5.703,1.364,4.729
"3501","HEM6_ORYSJ",79.664,111.03,173.379,84.491
"3502","HEMH_ORYSI",30.0648,37.5772,24.8792,26.6126
"3503","HEMH1_ORYSJ",15.2466666666667,13.4463333333333,15.3193333333333,12.1973333333333
"3504","HEMK2_HUMAN",10.28,14.3,8.8615,10.157
"3505","HEN2_ARATH",13.6978571428571,7.59642857142857,14.6647142857143,12.0157142857143
"3506","HERC1_HUMAN",32.4903333333333,53.7665,56.947,54.0148333333333
"3507","HERC2_DROME",5.1565,4.492,9.328,8.095
"3508","HERC2_HUMAN",20.482,15.559,21.7175,17.1875
"3509","HERC2_MOUSE",18.85,27.2165,21.179,12.844
"3510","HERC3_HUMAN",27.952,18.184,26.276,24.008
"3511","HERC6_MOUSE",1.6555,4.0725,3.9845,1.6025
"3512","HERK_ARATH",12.1676666666667,5.04266666666667,8.892,10.7026666666667
"3513","HESO1_ARATH",6.21066666666667,5.36566666666667,7.53133333333333,8.771
"3514","HEX6_RICCO",12.5730909090909,11.3516363636364,10.7213636363636,10.6160909090909
"3515","HEXO1_ARATH",14.1915,4.98425,13.5305,11.6225
"3516","HEXP_LEIMA",10.9295,9.8025,12.4305,13.1375
"3517","HF101_ORYSJ",13.16225,18.80275,17.425,12.986
"3518","HFA2B_ORYSJ",6.1115,4.089,12.615,6.161
"3519","HFA2C_ORYSJ",14.45375,6.49075,9.166375,15.2895
"3520","HFA2D_ORYSJ",15.2114,14.7816,14.3522,13.7986
"3521","HFA2E_ORYSJ",12.1452,7.6438,6.0368,7.129
"3522","HFA4B_ORYSJ",9.75633333333333,5.907,9.67833333333333,11.1193333333333
"3523","HFA6A_ORYSJ",11.787,4.831,9.774,7.807
